ID	Stromal_score	Immune_score	ESTIMATE_score	CancerType
TCGA-H7-7774-01	-1165.214695	861.0512227	-304.1634725	HNSCC
TCGA-CN-6997-01	-784.5736944	-122.5857195	-907.1594139	HNSCC
TCGA-BB-7864-01	-1633.185277	-780.4575044	-2413.642782	HNSCC
TCGA-CN-5370-01	960.3929099	1857.090839	2817.483748	HNSCC
TCGA-HD-8314-01	-314.2113204	1057.964195	743.7528748	HNSCC
TCGA-CR-6474-01	732.6236316	1202.429601	1935.053232	HNSCC
TCGA-CV-7410-01	186.1338121	2579.121697	2765.255509	HNSCC
TCGA-BB-A6UO-01	-173.1677467	519.9109407	346.743194	HNSCC
TCGA-CV-A463-01	-1261.463352	237.3912655	-1024.072086	HNSCC
TCGA-MT-A67D-01	-198.2664847	1043.881369	845.6148838	HNSCC
TCGA-CV-7424-01	229.7823925	701.3953564	931.1777489	HNSCC
TCGA-HD-7229-01	-1239.733608	907.22061	-332.5129983	HNSCC
TCGA-CV-7100-01	-519.0202691	1062.823701	543.8034315	HNSCC
TCGA-UF-A718-01	-363.5172324	698.7575882	335.2403559	HNSCC
TCGA-CV-7568-01	-61.1797489	139.6411012	78.4613523	HNSCC
TCGA-CV-7091-01	-320.8918121	604.7176667	283.8258546	HNSCC
TCGA-BA-A6DE-01	-1300.91517	125.7053708	-1175.2098	HNSCC
TCGA-CV-7440-01	-1074.251691	329.3441005	-744.9075904	HNSCC
TCGA-DQ-7588-01	-1888.231466	-675.554814	-2563.78628	HNSCC
TCGA-F7-A50J-01	-755.4474905	804.2052928	48.7578024	HNSCC
TCGA-CV-6960-01	-1458.389367	-145.764913	-1604.15428	HNSCC
TCGA-D6-6516-01	-654.2460874	1081.874259	427.6281713	HNSCC
TCGA-CV-7104-01	-19.3370986	1221.84207	1202.504971	HNSCC
TCGA-D6-6823-01	-1093.126785	111.2009024	-981.9258829	HNSCC
TCGA-CV-A45O-01	-819.0483162	978.9321432	159.883827	HNSCC
TCGA-CN-6989-01	778.2020728	1402.578676	2180.780749	HNSCC
TCGA-P3-A6T2-01	-746.0886547	193.1442577	-552.9443969	HNSCC
TCGA-CV-7102-01	327.6994947	933.9106653	1261.61016	HNSCC
TCGA-CN-A498-01	-1183.089426	472.0560139	-711.0334117	HNSCC
TCGA-DQ-7593-01	-603.3005171	2379.376798	1776.076281	HNSCC
TCGA-HD-A4C1-01	-780.2741625	260.213794	-520.0603684	HNSCC
TCGA-BA-5151-01	-302.5238868	1024.128335	721.6044484	HNSCC
TCGA-IQ-A61G-01	-1806.895605	37.6156497	-1769.279955	HNSCC
TCGA-P3-A6T8-01	-102.218076	-35.372469	-137.590545	HNSCC
TCGA-CN-A6V1-01	-465.3780009	2965.718797	2500.340796	HNSCC
TCGA-CV-7409-01	-1131.795104	919.8540138	-211.9410905	HNSCC
TCGA-CN-A49B-01	-471.5503986	1508.385307	1036.834908	HNSCC
TCGA-CQ-A4CB-01	137.809702	952.6996301	1090.509332	HNSCC
TCGA-CR-5247-01	-10.7442404	-447.533843	-458.2780834	HNSCC
TCGA-P3-A6SX-01	-1011.036089	-469.4272649	-1480.463354	HNSCC
TCGA-CN-A6UY-01	-1279.212802	1616.499677	337.2868752	HNSCC
TCGA-F7-A61V-01	-1278.500239	140.239154	-1138.261085	HNSCC
TCGA-QK-A8Z7-01	-1089.573296	-237.0553913	-1326.628687	HNSCC
TCGA-CN-A6V6-01	-717.8715672	1731.469015	1013.597448	HNSCC
TCGA-KU-A6H8-01	-362.4347903	683.5855761	321.1507858	HNSCC
TCGA-CQ-5331-01	-287.6624575	1800.045253	1512.382796	HNSCC
TCGA-BA-A6D8-01	-415.0992137	484.3690429	69.2698292	HNSCC
TCGA-CV-A461-01	-480.9370849	1847.005137	1366.068052	HNSCC
TCGA-BB-8596-01	640.2574829	1203.288738	1843.546221	HNSCC
TCGA-CV-7180-01	-1635.707369	150.9127538	-1484.794616	HNSCC
TCGA-CV-7416-01	-20.4469765	471.3465334	450.899557	HNSCC
TCGA-BA-A6DL-01	-1581.079514	78.0559207	-1503.023593	HNSCC
TCGA-CV-7090-01	273.720391	1494.434641	1768.155032	HNSCC
TCGA-BA-A8YP-01	-66.2340618	62.0822288	-4.151833	HNSCC
TCGA-CV-7421-01	-6.1280655	206.9038874	200.7758219	HNSCC
TCGA-CV-7255-01	-1532.364559	-331.0918898	-1863.456449	HNSCC
TCGA-CV-6959-01	-323.6635722	998.9688242	675.305252	HNSCC
TCGA-BA-4078-01	110.2989774	515.0431835	625.3421609	HNSCC
TCGA-CV-7415-01	-108.4780335	1014.876765	906.3987312	HNSCC
TCGA-CQ-6227-01	208.0776381	579.0325436	787.1101817	HNSCC
TCGA-CR-7365-01	-199.982223	245.4115436	45.4293205	HNSCC
TCGA-BB-4224-01	-1520.238497	110.7793138	-1409.459183	HNSCC
TCGA-BA-5555-01	-901.6308187	464.1310204	-437.4997983	HNSCC
TCGA-CR-6488-01	318.0358977	1425.976466	1744.012364	HNSCC
TCGA-CN-4734-01	-118.4036513	1531.878422	1413.47477	HNSCC
TCGA-BB-A5HU-01	-95.8743563	474.376691	378.5023348	HNSCC
TCGA-CV-7434-01	-770.3208094	691.0475664	-79.273243	HNSCC
TCGA-IQ-7632-01	-1435.901373	42.6300791	-1393.271294	HNSCC
TCGA-HD-8635-01	-638.3270965	616.2134445	-22.113652	HNSCC
TCGA-CR-7399-01	-530.1278405	1766.607525	1236.479685	HNSCC
TCGA-BB-7871-01	114.5945791	514.4365705	629.0311496	HNSCC
TCGA-CV-7103-01	494.5257845	47.4143446	541.9401291	HNSCC
TCGA-CN-4741-01	-1135.523689	354.562154	-780.9615347	HNSCC
TCGA-CR-6487-01	-61.9284184	2617.831397	2555.902978	HNSCC
TCGA-BA-A6DG-01	764.4527896	1191.854938	1956.307728	HNSCC
TCGA-T2-A6WZ-01	-816.3379991	695.3967402	-120.9412589	HNSCC
TCGA-CV-A6JU-01	-508.176522	485.6269583	-22.5495637	HNSCC
TCGA-T3-A92M-01	19.1311901	1097.196918	1116.328108	HNSCC
TCGA-CV-7178-01	425.7614501	1258.361419	1684.122869	HNSCC
TCGA-CN-6010-01	-702.2079486	322.0131258	-380.1948228	HNSCC
TCGA-CV-A6JY-01	-1408.164329	-59.421317	-1467.585646	HNSCC
TCGA-CN-6992-01	-658.7872531	110.9739898	-547.8132634	HNSCC
TCGA-CN-4728-01	1402.669683	1874.137973	3276.807656	HNSCC
TCGA-CN-6996-01	72.3495519	1774.193518	1846.54307	HNSCC
TCGA-H7-8502-01	-427.1309294	423.000125	-4.1308044	HNSCC
TCGA-F7-A624-01	-566.4458848	2286.840868	1720.394983	HNSCC
TCGA-CQ-5333-01	-16.5410576	2209.71851	2193.177452	HNSCC
TCGA-HD-7754-01	12.8015322	349.396042	362.1975742	HNSCC
TCGA-CV-A460-01	-19.7781675	1661.046623	1641.268455	HNSCC
TCGA-CQ-5329-01	157.2209104	1215.368342	1372.589252	HNSCC
TCGA-CN-6020-01	26.3964188	898.1204851	924.5169039	HNSCC
TCGA-CN-6024-01	-677.3670537	-609.0111635	-1286.378217	HNSCC
TCGA-CV-A6K1-01	-747.4816558	778.3783021	30.8966463	HNSCC
TCGA-HD-A634-01	-1996.992805	-1043.05019	-3040.042995	HNSCC
TCGA-UP-A6WW-01	-574.8831809	978.7010896	403.8179086	HNSCC
TCGA-CV-5978-01	687.0840268	1450.276817	2137.360844	HNSCC
TCGA-IQ-A6SH-01	-636.3607083	1083.379911	447.0192029	HNSCC
TCGA-CQ-A4CD-01	-812.9553965	1063.143371	250.1879743	HNSCC
TCGA-CR-7404-01	-567.8546772	1498.419886	930.5652085	HNSCC
TCGA-CV-7406-01	-463.4249296	-187.9668108	-651.3917404	HNSCC
TCGA-CN-5360-01	17.98838	1792.742144	1810.730524	HNSCC
TCGA-F7-A623-01	-1128.283338	432.0077521	-696.2755854	HNSCC
TCGA-BB-4225-01	-993.9833454	1612.587932	618.6045865	HNSCC
TCGA-CQ-5334-01	406.8527462	1677.085593	2083.93834	HNSCC
TCGA-CR-7367-01	684.8815485	966.0911754	1650.972724	HNSCC
TCGA-CR-6493-01	-1262.543568	57.2948162	-1205.248752	HNSCC
TCGA-CV-6954-01	-195.4074973	737.6746838	542.2671865	HNSCC
TCGA-QK-A6II-01	-1307.681556	698.1059268	-609.5756287	HNSCC
TCGA-BA-5558-01	-346.8106616	1286.745854	939.9351922	HNSCC
TCGA-CV-5441-01	-644.1659365	409.013305	-235.1526315	HNSCC
TCGA-CR-7394-01	481.1523377	2273.129379	2754.281717	HNSCC
TCGA-MZ-A6I9-01	-1424.366302	299.7726055	-1124.593697	HNSCC
TCGA-P3-A6T7-01	-774.4116795	387.1845498	-387.2271297	HNSCC
TCGA-P3-A5QA-01	-450.5913217	1.7981231	-448.7931985	HNSCC
TCGA-CV-A45Q-01	-1086.477313	610.7440689	-475.7332436	HNSCC
TCGA-CN-6019-01	1304.423641	1797.601345	3102.024986	HNSCC
TCGA-UF-A7JA-01	-711.9815689	-127.2877721	-839.269341	HNSCC
TCGA-CV-6950-01	-468.8809684	398.7779913	-70.1029771	HNSCC
TCGA-P3-A5QE-01	-1515.411354	1643.312409	127.901055	HNSCC
TCGA-CR-6481-01	25.9331854	2776.89452	2802.827705	HNSCC
TCGA-CV-6441-01	-1923.743831	-145.4773211	-2069.221152	HNSCC
TCGA-D6-A6EK-01	-662.685055	1643.045559	980.3605036	HNSCC
TCGA-CR-7382-01	1193.746716	2189.836691	3383.583407	HNSCC
TCGA-HD-A6HZ-01	13.5182968	1500.056949	1513.575246	HNSCC
TCGA-F7-8298-01	-478.8936898	424.3744874	-54.5192024	HNSCC
TCGA-CV-7245-01	-763.7379	57.4436528	-706.2942472	HNSCC
TCGA-CN-6016-01	939.7873604	1260.18266	2199.97002	HNSCC
TCGA-BA-5153-01	-879.5027039	1529.669367	650.1666631	HNSCC
TCGA-CQ-6221-01	887.0980736	751.1543537	1638.252427	HNSCC
TCGA-CQ-7069-01	-654.9744595	329.968721	-325.0057385	HNSCC
TCGA-CV-6939-01	-454.9205756	1206.205511	751.2849358	HNSCC
TCGA-CV-7183-01	-741.2082783	-242.2766766	-983.484955	HNSCC
TCGA-UF-A71B-01	-394.8018403	672.9814473	278.1796069	HNSCC
TCGA-CV-6935-01	-349.344717	34.7990575	-314.5456594	HNSCC
TCGA-UF-A7JH-01	227.711712	1032.90276	1260.614472	HNSCC
TCGA-TN-A7HI-01	-528.1411847	1403.696847	875.5556624	HNSCC
TCGA-CR-6477-01	262.4314834	1394.995362	1657.426846	HNSCC
TCGA-IQ-7630-01	-601.3993915	721.2021052	119.8027137	HNSCC
TCGA-CV-A45Z-01	-721.4817482	987.635984	266.1542358	HNSCC
TCGA-CR-6478-01	64.8171254	2270.897016	2335.714141	HNSCC
TCGA-CR-6482-01	34.3801054	2303.709249	2338.089355	HNSCC
TCGA-CR-7385-01	-1031.574132	1725.458826	693.8846947	HNSCC
TCGA-CV-5439-01	-1302.709412	700.7586052	-601.9508066	HNSCC
TCGA-QK-A8Z9-01	674.5309228	951.7090029	1626.239926	HNSCC
TCGA-CR-7371-01	-233.322626	1224.231609	990.9089831	HNSCC
TCGA-BA-6873-01	-661.7456527	756.8139608	95.0683081	HNSCC
TCGA-F7-7848-01	-441.3635143	1035.571734	594.2082199	HNSCC
TCGA-QK-AA3J-01	-1736.956644	187.8680597	-1549.088584	HNSCC
TCGA-D6-6824-01	449.7075514	1647.339154	2097.046705	HNSCC
TCGA-CV-5431-01	309.7147351	1854.526336	2164.241072	HNSCC
TCGA-CR-5249-01	-715.7530906	1849.910212	1134.157122	HNSCC
TCGA-CR-7401-01	100.1889552	639.3129438	739.501899	HNSCC
TCGA-CV-6940-01	-785.6947734	120.8274423	-664.8673311	HNSCC
TCGA-CN-5359-01	916.2566363	1960.904313	2877.16095	HNSCC
TCGA-QK-A652-01	-459.2060823	1081.778276	622.5721932	HNSCC
TCGA-CN-4726-01	138.2491883	882.939152	1021.18834	HNSCC
TCGA-CQ-A4C7-01	-43.4840965	394.5617439	351.0776474	HNSCC
TCGA-CV-7235-01	528.1623754	1322.797802	1850.960178	HNSCC
TCGA-CV-A6JM-01	-834.7420939	572.1586514	-262.5834425	HNSCC
TCGA-CV-5971-01	1044.109394	1665.837906	2709.947301	HNSCC
TCGA-BA-A6DA-01	-921.1331668	764.0024778	-157.1306889	HNSCC
TCGA-D6-A4Z9-01	-781.5437992	535.3294048	-246.2143944	HNSCC
TCGA-QK-A6IH-01	-662.7151067	407.9697781	-254.7453286	HNSCC
TCGA-CQ-7072-01	396.6884881	329.6634821	726.3519703	HNSCC
TCGA-QK-A8ZA-01	-1805.328542	-424.7482817	-2230.076824	HNSCC
TCGA-DQ-7589-01	-833.4867095	-482.8075159	-1316.294225	HNSCC
TCGA-BA-A4IF-01	-1421.145226	-278.9238741	-1700.0691	HNSCC
TCGA-CV-5440-01	-1200.496308	-125.8751885	-1326.371497	HNSCC
TCGA-CR-7391-01	472.5229672	1812.920697	2285.443664	HNSCC
TCGA-CN-5369-01	194.3269505	1857.715705	2052.042656	HNSCC
TCGA-CV-A45T-01	-215.374178	2196.174025	1980.799847	HNSCC
TCGA-CV-6934-01	1356.596632	1654.662072	3011.258704	HNSCC
TCGA-T3-A92N-01	-942.4720161	686.9910655	-255.4809506	HNSCC
TCGA-BB-7862-01	-391.7777536	238.3877073	-153.3900463	HNSCC
TCGA-RS-A6TP-01	-1879.27361	364.8627759	-1514.410834	HNSCC
TCGA-BA-A6DB-01	40.1237716	1917.56784	1957.691611	HNSCC
TCGA-D6-8569-01	-640.3270915	721.8720102	81.5449187	HNSCC
TCGA-KU-A66S-01	-1022.367357	-12.2699596	-1034.637317	HNSCC
TCGA-BB-8601-01	-1879.118297	-924.281174	-2803.399471	HNSCC
TCGA-CN-A497-01	-664.0037607	525.3668356	-138.6369251	HNSCC
TCGA-D6-A6EN-01	-752.6887562	2050.012013	1297.323257	HNSCC
TCGA-CV-7414-01	-540.2372827	196.9225876	-343.3146951	HNSCC
TCGA-CR-7372-01	-75.0752447	303.9062627	228.831018	HNSCC
TCGA-CV-A465-01	-1639.618329	-286.197008	-1925.815337	HNSCC
TCGA-CX-7085-01	1109.330045	2335.022767	3444.352811	HNSCC
TCGA-BB-4227-01	-1445.106578	-82.5318496	-1527.638427	HNSCC
TCGA-CN-A49A-01	-411.9761819	-561.5498103	-973.5259922	HNSCC
TCGA-CX-7082-01	-789.0605905	165.1708207	-623.8897698	HNSCC
TCGA-KU-A6H7-01	-925.8697192	1688.496021	762.6263014	HNSCC
TCGA-BB-A6UM-01	-1561.899595	1011.100141	-550.7994539	HNSCC
TCGA-CV-7411-01	-285.9848754	456.3292946	170.3444192	HNSCC
TCGA-HD-8224-01	-258.7421857	353.2216085	94.4794228	HNSCC
TCGA-CN-4730-01	-1325.034391	-201.2881788	-1526.32257	HNSCC
TCGA-MT-A67F-01	-83.6400386	2533.688261	2450.048223	HNSCC
TCGA-BB-7861-01	-435.0565606	2947.522622	2512.466061	HNSCC
TCGA-CV-A6JZ-01	157.022441	2016.779861	2173.802302	HNSCC
TCGA-CV-A6JT-01	-70.82204	1073.655763	1002.833723	HNSCC
TCGA-CV-7089-01	-1146.246441	618.9097193	-527.336722	HNSCC
TCGA-D6-A6ES-01	-1101.110318	811.1524006	-289.9579169	HNSCC
TCGA-CV-7422-01	-457.7409499	613.6804844	155.9395346	HNSCC
TCGA-CN-4738-01	-721.4467968	1275.250288	553.803491	HNSCC
TCGA-C9-A47Z-01	-1259.012335	183.7544139	-1075.257921	HNSCC
TCGA-CV-6961-01	-392.9425568	531.5156202	138.5730634	HNSCC
TCGA-CV-7430-01	-1635.754437	-291.6544058	-1927.408842	HNSCC
TCGA-BA-4077-01	-734.8020782	1391.12467	656.3225921	HNSCC
TCGA-UF-A7JS-01	-461.2201415	1450.077118	988.8569769	HNSCC
TCGA-BB-7872-01	-546.4213399	896.6742342	350.2528943	HNSCC
TCGA-BA-A6DD-01	-263.159466	1324.504216	1061.34475	HNSCC
TCGA-D6-6825-01	35.0029752	1851.15466	1886.157636	HNSCC
TCGA-CV-7433-01	919.1119718	2108.413141	3027.525112	HNSCC
TCGA-P3-A6T4-01	-1260.194843	129.65035	-1130.544493	HNSCC
TCGA-CX-A4AQ-01	-396.2204055	1895.741217	1499.520811	HNSCC
TCGA-CN-A49C-01	-1678.629523	467.6719551	-1210.957568	HNSCC
TCGA-CN-6995-01	-615.0430358	1465.089458	850.0464224	HNSCC
TCGA-UF-A7JO-01	-364.7494244	1996.157158	1631.407733	HNSCC
TCGA-CV-7177-01	305.1110731	131.4778703	436.5889434	HNSCC
TCGA-UF-A7JK-01	-1268.752741	-627.6034444	-1896.356186	HNSCC
TCGA-CV-A45V-01	-327.187786	967.5262764	640.3384904	HNSCC
TCGA-F7-A61S-01	-1048.004802	1289.959352	241.9545501	HNSCC
TCGA-CN-A6V7-01	-2146.640064	232.5737979	-1914.066267	HNSCC
TCGA-CN-4727-01	-899.4722648	-184.5373508	-1084.009616	HNSCC
TCGA-CQ-5330-01	553.8263512	1716.951412	2270.777763	HNSCC
TCGA-D6-8568-01	-165.6620999	887.8909399	722.22884	HNSCC
TCGA-CV-6941-01	52.6435632	502.8746295	555.5181927	HNSCC
TCGA-BA-6868-01	-1281.224107	-154.0240604	-1435.248167	HNSCC
TCGA-CV-5977-01	-1128.987804	170.1397577	-958.8480461	HNSCC
TCGA-CV-7242-01	-1242.338587	1209.612903	-32.7256838	HNSCC
TCGA-CQ-A4CH-01	-666.4620477	540.8918827	-125.5701651	HNSCC
TCGA-BA-A4II-01	-621.815831	710.0366057	88.2207747	HNSCC
TCGA-CV-5966-01	-361.7476668	1401.758127	1040.01046	HNSCC
TCGA-CV-7254-01	850.6855678	1890.455637	2741.141205	HNSCC
TCGA-CR-6491-01	-978.2629633	236.0423285	-742.2206348	HNSCC
TCGA-CR-7376-01	1675.876672	2626.976798	4302.85347	HNSCC
TCGA-CV-7413-01	130.6132208	1012.590281	1143.203502	HNSCC
TCGA-CQ-A4CG-01	-709.4882231	7.8405625	-701.6476606	HNSCC
TCGA-CQ-6225-01	-2098.495188	-401.1499738	-2499.645162	HNSCC
TCGA-CV-7250-01	-1231.064608	360.9430118	-870.1215964	HNSCC
TCGA-CN-5363-01	68.9754633	1114.961537	1183.937	HNSCC
TCGA-CV-A6JD-01	-282.6888179	1574.640178	1291.951361	HNSCC
TCGA-CV-7418-01	-1239.09779	554.6061462	-684.4916436	HNSCC
TCGA-D6-A4ZB-01	-924.3519794	398.2700104	-526.081969	HNSCC
TCGA-BA-5557-01	728.8944041	2078.948084	2807.842488	HNSCC
TCGA-CV-7427-01	-666.5388201	1698.758365	1032.219545	HNSCC
TCGA-CX-7219-01	182.7749191	1209.845511	1392.62043	HNSCC
TCGA-CR-7364-01	-781.0999017	508.3837349	-272.7161669	HNSCC
TCGA-QK-A6IJ-01	-1085.176433	1219.427591	134.251158	HNSCC
TCGA-CN-4739-01	-773.2909594	1143.060362	369.7694026	HNSCC
TCGA-CV-5442-01	-1984.487015	-405.9827963	-2390.469811	HNSCC
TCGA-WA-A7H4-01	-315.4783196	419.9806869	104.5023673	HNSCC
TCGA-CV-7428-01	-457.9682764	1159.951084	701.9828075	HNSCC
TCGA-CQ-A4C9-01	-499.8052621	262.151775	-237.6534871	HNSCC
TCGA-HL-7533-01	-1022.895007	1052.643464	29.7484568	HNSCC
TCGA-CN-4740-01	1280.878765	1759.749124	3040.627889	HNSCC
TCGA-P3-A5QF-01	-1184.327193	441.9728483	-742.3543449	HNSCC
TCGA-UF-A7J9-01	387.6971305	499.5348208	887.2319514	HNSCC
TCGA-D6-A6EM-01	-459.4635039	1744.830321	1285.366817	HNSCC
TCGA-CV-7095-01	-902.3604374	403.1565685	-499.2038688	HNSCC
TCGA-CR-7389-01	36.0095847	834.2517607	870.2613455	HNSCC
TCGA-CR-7393-01	844.6069045	2243.522082	3088.128987	HNSCC
TCGA-CV-A45R-01	-224.16027	925.5360555	701.3757854	HNSCC
TCGA-CN-6011-01	-879.4131943	628.8218778	-250.5913164	HNSCC
TCGA-CV-5432-01	-997.6412827	108.9924841	-888.6487986	HNSCC
TCGA-CQ-5324-01	-490.149258	734.619447	244.470189	HNSCC
TCGA-CV-5436-01	-804.411873	343.2993232	-461.1125498	HNSCC
TCGA-QK-A6VC-01	-512.1480033	1390.205478	878.0574743	HNSCC
TCGA-BB-7863-01	-964.6408499	-21.2554346	-985.8962845	HNSCC
TCGA-P3-A5Q5-01	-446.0057298	2526.182575	2080.176845	HNSCC
TCGA-BB-4217-01	-638.0280255	2129.965899	1491.937874	HNSCC
TCGA-TN-A7HJ-01	-1329.9693	198.0539486	-1131.915351	HNSCC
TCGA-CR-6470-01	37.0391827	2107.059654	2144.098837	HNSCC
TCGA-KL-8345-01	-1129.930804	-679.8653651	-1809.796169	KICH
TCGA-KL-8346-01	-1487.720177	-1386.816946	-2874.537123	KICH
TCGA-KL-8330-01	-1661.935507	-1047.654709	-2709.590216	KICH
TCGA-KN-8435-01	-1337.427268	-998.06015	-2335.487418	KICH
TCGA-KN-8436-01	-1408.465015	-642.3603818	-2050.825397	KICH
TCGA-KN-8427-01	-631.767352	516.0647249	-115.7026271	KICH
TCGA-KO-8410-01	-950.946142	183.7875816	-767.1585604	KICH
TCGA-KL-8325-01	-1312.185097	-649.1404817	-1961.325579	KICH
TCGA-KL-8337-01	-1527.984397	-698.592918	-2226.577315	KICH
TCGA-KL-8338-01	-1310.349725	-255.3488471	-1565.698572	KICH
TCGA-KO-8411-01	-1203.7277	-409.1620091	-1612.889709	KICH
TCGA-KM-8443-01	-1920.631784	-1023.075889	-2943.707674	KICH
TCGA-KL-8335-01	-849.1326353	-628.6743133	-1477.806949	KICH
TCGA-KO-8415-01	-936.1232434	526.5725877	-409.5506558	KICH
TCGA-KL-8331-01	-1346.104824	-747.709206	-2093.81403	KICH
TCGA-KM-8439-01	-1100.013369	24.9161335	-1075.097235	KICH
TCGA-KO-8409-01	-1115.135001	80.722319	-1034.412682	KICH
TCGA-KO-8405-01	230.7781943	1697.436317	1928.214512	KICH
TCGA-KN-8432-01	-984.9821247	-47.9119885	-1032.894113	KICH
TCGA-KO-8417-01	-1538.535385	-741.5955277	-2280.130913	KICH
TCGA-KO-8413-01	-327.5216688	845.5693283	518.0476595	KICH
TCGA-KN-8423-01	-926.6022894	-85.4311198	-1012.033409	KICH
TCGA-KL-8342-01	-672.9519989	410.7571662	-262.1948327	KICH
TCGA-KN-8437-01	-920.6583495	-167.318444	-1087.976794	KICH
TCGA-KN-8426-01	-1219.590296	289.6857766	-929.904519	KICH
TCGA-KM-8476-01	-1120.599281	-164.6816928	-1285.280974	KICH
TCGA-KL-8340-01	-1016.205251	-353.9036443	-1370.108895	KICH
TCGA-KN-8429-01	-1180.920278	-46.9171692	-1227.837447	KICH
TCGA-KO-8403-01	-652.3963457	631.824423	-20.5719227	KICH
TCGA-KL-8324-01	-1077.768782	-330.672286	-1408.441068	KICH
TCGA-KL-8339-01	-1445.336256	-268.6494815	-1713.985737	KICH
TCGA-KM-8477-01	-851.3469176	10.2993171	-841.0476005	KICH
TCGA-KN-8419-01	-820.5743672	337.108996	-483.4653712	KICH
TCGA-KL-8326-01	-1448.148797	-763.4239686	-2211.572766	KICH
TCGA-KO-8406-01	-1353.361856	-601.6097388	-1954.971595	KICH
TCGA-KL-8334-01	-831.5659019	103.8237525	-727.7421494	KICH
TCGA-KO-8414-01	-1269.107885	173.7280599	-1095.379825	KICH
TCGA-KN-8424-01	-581.5528554	572.7146949	-8.8381604	KICH
TCGA-KN-8428-01	-1188.835269	-432.9499198	-1621.785189	KICH
TCGA-KM-8438-01	-796.9134677	-110.2789472	-907.1924149	KICH
TCGA-KL-8344-01	-298.9333197	-123.0098596	-421.9431793	KICH
TCGA-KN-8418-01	-1408.638346	-681.4704571	-2090.108803	KICH
TCGA-KO-8404-01	779.0411082	1551.51583	2330.556938	KICH
TCGA-KN-8434-01	-610.2444391	325.5347494	-284.7096897	KICH
TCGA-KN-8422-01	-1386.479694	-153.23544	-1539.715134	KICH
TCGA-KN-8421-01	-1932.262761	-1158.345289	-3090.60805	KICH
TCGA-KM-8440-01	-1503.464581	-653.8440817	-2157.308662	KICH
TCGA-KL-8341-01	-1584.794751	-1184.622559	-2769.41731	KICH
TCGA-KN-8431-01	-1118.289352	-385.0095935	-1503.298946	KICH
TCGA-KL-8336-01	-894.7967674	205.300171	-689.4965964	KICH
TCGA-KM-8639-01	-1175.908432	-85.6009848	-1261.509417	KICH
TCGA-KL-8328-01	-1694.667854	-1030.204433	-2724.872287	KICH
TCGA-KM-8442-01	-1016.033605	-421.5677355	-1437.60134	KICH
TCGA-KL-8329-01	-815.3344415	656.9562109	-158.3782306	KICH
TCGA-KM-8441-01	-512.6821821	183.7798193	-328.9023627	KICH
TCGA-KL-8333-01	288.6846771	1021.420479	1310.105156	KICH
TCGA-KO-8408-01	-761.4108005	-503.5889782	-1264.999779	KICH
TCGA-KL-8343-01	-908.4738928	-519.4262232	-1427.900116	KICH
TCGA-KL-8327-01	-1218.555714	-129.1339863	-1347.689701	KICH
TCGA-KO-8407-01	-950.0270337	316.830564	-633.1964697	KICH
TCGA-KN-8433-01	-655.5002851	497.0604847	-158.4398004	KICH
TCGA-KO-8416-01	-982.5379898	219.4996664	-763.0383234	KICH
TCGA-KL-8323-01	-1227.201704	-429.415007	-1656.616711	KICH
TCGA-KL-8332-01	-482.5877782	210.1218192	-272.4659591	KICH
TCGA-KN-8425-01	-807.043729	536.5632406	-270.4804884	KICH
TCGA-BP-4989-01	791.5875715	2944.730014	3736.317586	KIRC
TCGA-CZ-5459-01	186.6256108	1288.840719	1475.46633	KIRC
TCGA-A3-3335-01	-209.6132437	907.3097468	697.6965031	KIRC
TCGA-CJ-6028-01	721.4871757	2440.471441	3161.958617	KIRC
TCGA-CZ-5456-01	468.6532804	1793.302566	2261.955846	KIRC
TCGA-A3-3383-01	252.8908211	1954.218513	2207.109334	KIRC
TCGA-CJ-5672-01	540.8066995	2459.114176	2999.920876	KIRC
TCGA-B0-5075-01	32.8181045	2059.968322	2092.786427	KIRC
TCGA-CJ-4899-01	1034.739665	1324.477942	2359.217606	KIRC
TCGA-CW-5590-01	775.5275737	1474.396079	2249.923653	KIRC
TCGA-CZ-4860-01	214.561828	1262.798237	1477.360065	KIRC
TCGA-B0-5700-01	200.1705437	1131.850474	1332.021018	KIRC
TCGA-B0-4847-01	-123.9190728	2476.574886	2352.655813	KIRC
TCGA-BP-4998-01	1106.566313	2021.168305	3127.734619	KIRC
TCGA-CJ-5675-01	85.3066651	2510.726001	2596.032666	KIRC
TCGA-BP-4777-01	714.7016022	2641.620394	3356.321996	KIRC
TCGA-BP-4762-01	1372.319803	1790.621094	3162.940897	KIRC
TCGA-B0-5109-01	39.5806833	1994.106965	2033.687648	KIRC
TCGA-BP-4352-01	-636.6765489	149.7414989	-486.93505	KIRC
TCGA-B2-4098-01	-108.8461208	1502.105088	1393.258967	KIRC
TCGA-CJ-5679-01	137.1693641	390.8272289	527.996593	KIRC
TCGA-BP-4766-01	292.1666484	1017.238628	1309.405276	KIRC
TCGA-BP-5183-01	-100.6254452	1787.427757	1686.802312	KIRC
TCGA-BP-4981-01	-27.7675215	1445.615944	1417.848423	KIRC
TCGA-AK-3428-01	271.0055536	1314.709235	1585.714789	KIRC
TCGA-BP-4340-01	-301.2463172	545.7852009	244.5388837	KIRC
TCGA-B0-5120-01	1040.361962	1384.958527	2425.320489	KIRC
TCGA-MM-A84U-01	642.8051192	1488.073023	2130.878142	KIRC
TCGA-B0-5095-01	1251.62866	1458.917951	2710.54661	KIRC
